,bbox_list
358e47eaa1e9222252793fe0fb8c77028d4e0d4360b95a07c9fe6df6a2066556,"[[0, 0, 13, 5], [103, 0, 120, 10], [171, 0, 188, 12], [200, 0, 217, 16], [0, 7, 41, 30], [233, 14, 253, 39], [207, 27, 229, 47], [231, 40, 256, 89], [41, 44, 60, 63], [179, 46, 203, 76], [157, 49, 177, 68], [195, 56, 243, 142], [85, 59, 108, 85], [134, 65, 171, 135], [144, 67, 149, 72], [172, 77, 193, 98], [69, 78, 86, 97], [120, 84, 132, 100], [17, 93, 32, 106], [239, 93, 256, 123], [42, 98, 68, 124], [75, 108, 90, 126], [123, 108, 149, 135], [0, 109, 10, 131], [170, 110, 202, 129], [94, 111, 115, 133], [18, 115, 39, 139], [168, 129, 202, 153], [46, 130, 82, 165], [1, 136, 21, 158], [90, 136, 133, 171], [229, 144, 249, 163], [151, 158, 168, 177], [75, 178, 100, 210], [122, 185, 137, 197], [166, 190, 186, 208], [45, 193, 65, 216], [85, 208, 101, 224], [187, 228, 202, 240]]"
3594684b9ea0e16196f498815508f8d364d55fea2933a2e782122b6f00375d04,"[[164, 9, 183, 22], [980, 13, 1003, 30], [366, 63, 387, 77], [24, 96, 49, 121], [174, 129, 188, 143], [205, 136, 214, 144], [209, 138, 228, 152], [98, 153, 111, 169], [273, 176, 289, 193], [878, 176, 903, 196], [478, 187, 511, 215], [110, 188, 124, 206], [764, 246, 780, 264], [42, 249, 58, 265], [479, 304, 507, 322], [172, 342, 200, 362], [449, 356, 472, 384], [0, 369, 10, 384], [264, 378, 279, 393], [164, 426, 189, 448], [960, 450, 986, 471], [221, 457, 247, 480], [748, 458, 778, 484], [329, 471, 353, 491], [0, 476, 7, 495], [531, 512, 547, 525], [218, 544, 241, 570], [199, 557, 218, 579], [357, 566, 377, 584], [446, 572, 471, 597], [60, 581, 78, 593], [175, 595, 200, 641], [280, 613, 300, 631], [875, 625, 882, 635], [199, 630, 218, 646], [347, 637, 359, 649], [53, 704, 65, 718], [271, 782, 297, 810], [270, 851, 292, 884], [549, 871, 563, 885], [274, 891, 302, 912], [283, 942, 302, 967], [143, 947, 173, 972], [102, 977, 119, 992]]"
35ca5f142a7d7a3e4b59f1a767a31f87cb00d66348226bc64094ee3d1e46531c,"[[48, 0, 67, 6], [162, 0, 182, 13], [197, 0, 231, 24], [239, 0, 256, 20], [176, 7, 204, 52], [136, 8, 146, 17], [0, 9, 10, 32], [213, 27, 233, 58], [242, 31, 256, 64], [88, 34, 103, 54], [57, 41, 85, 69], [0, 42, 12, 64], [19, 43, 51, 71], [104, 49, 131, 76], [175, 55, 194, 76], [81, 64, 103, 87], [55, 74, 81, 101], [123, 77, 151, 105], [177, 82, 209, 106], [74, 94, 92, 111], [23, 96, 48, 126], [235, 96, 244, 107], [201, 105, 226, 131], [0, 107, 10, 130], [121, 110, 141, 131], [228, 117, 250, 137], [181, 120, 202, 146], [90, 121, 117, 147], [46, 122, 88, 153], [150, 126, 177, 155], [23, 131, 44, 150], [120, 136, 144, 158], [0, 139, 21, 162], [176, 141, 181, 146], [205, 147, 225, 168], [87, 151, 119, 178], [41, 152, 56, 167], [236, 153, 255, 175], [124, 162, 149, 185], [0, 167, 28, 194], [210, 176, 218, 185], [184, 179, 207, 200], [39, 184, 87, 232], [212, 188, 235, 208], [3, 236, 29, 256], [128, 242, 136, 250]]"
371a67232f7c871ec11332292c83cd9bb16063b91d58e86f0b76ef8817bc9465,"[[102, 18, 118, 27], [42, 42, 56, 60], [215, 45, 220, 51], [204, 57, 218, 74], [121, 72, 138, 86], [89, 88, 99, 102], [110, 155, 123, 166], [45, 162, 63, 182], [0, 182, 10, 200], [154, 185, 162, 194], [67, 218, 80, 236], [228, 220, 241, 231], [179, 224, 186, 232], [116, 245, 137, 256]]"
37ed50eea5a1e0bade3e6753793b6caeb061cd4c2f365658c257f69cab1f6288,"[[145, 0, 163, 5], [206, 0, 234, 25], [91, 12, 117, 41], [190, 18, 222, 47], [31, 42, 58, 72], [231, 43, 256, 77], [209, 44, 231, 65], [183, 56, 207, 83], [215, 67, 229, 82], [66, 83, 93, 109], [240, 90, 256, 112], [168, 103, 208, 160], [91, 104, 119, 130], [208, 106, 240, 148], [127, 109, 153, 136], [252, 112, 256, 127], [103, 136, 131, 164], [147, 142, 174, 169], [228, 143, 256, 172], [90, 171, 122, 197], [93, 179, 195, 236], [223, 196, 251, 227], [9, 197, 28, 222], [0, 198, 4, 219], [71, 205, 95, 234], [31, 219, 57, 247], [187, 224, 216, 250], [160, 238, 191, 256], [60, 239, 85, 256], [14, 245, 39, 256], [83, 246, 103, 256], [107, 249, 129, 256]]"
3852c7e45bd885b9537e276861ab50b99bb42f0f8e717d2f88174c62862ca3ff,"[[40, 7, 49, 17], [196, 9, 201, 15], [242, 9, 253, 17], [142, 16, 156, 37], [56, 17, 65, 25], [39, 24, 47, 34], [78, 33, 86, 40], [77, 43, 83, 49], [155, 45, 171, 60], [88, 54, 98, 66], [66, 61, 77, 72], [152, 61, 165, 82], [168, 64, 181, 87], [18, 70, 27, 80], [10, 73, 19, 82], [122, 74, 132, 85], [98, 75, 110, 82], [0, 85, 4, 92], [97, 95, 107, 106], [76, 100, 86, 109], [25, 112, 33, 122], [125, 112, 142, 128], [35, 116, 49, 137], [62, 117, 74, 135], [97, 122, 108, 132], [0, 130, 9, 138], [168, 134, 175, 142], [247, 134, 252, 139], [152, 135, 162, 146], [121, 140, 130, 151], [24, 143, 35, 151], [176, 146, 184, 154], [131, 152, 146, 172], [155, 157, 168, 166], [13, 161, 21, 169], [32, 162, 41, 170], [70, 171, 77, 176], [233, 172, 238, 177], [0, 173, 9, 183], [150, 175, 164, 184], [151, 190, 164, 200], [14, 214, 30, 229], [75, 228, 88, 236], [15, 241, 25, 254]]"
3874755f6222e83006fdad4d664ec0d9697c13af4fbe24b2f9a059bb13075186,"[[130, 12, 149, 31], [104, 54, 115, 63], [238, 69, 252, 86], [89, 98, 111, 117], [16, 114, 32, 128], [91, 120, 101, 132], [22, 123, 36, 135], [40, 125, 48, 136], [130, 174, 152, 197], [147, 235, 166, 253], [96, 244, 115, 256]]"
3934a094e8537841e973342c7f8880606f7a2712b14930340d6f6c2afe178c25,"[[1, 29, 24, 50], [112, 35, 126, 46], [30, 43, 44, 61], [1, 55, 25, 83], [52, 57, 75, 96], [42, 83, 53, 95], [1, 85, 21, 103], [29, 85, 46, 97], [79, 97, 113, 135], [15, 100, 50, 158], [39, 110, 63, 134], [72, 119, 85, 131], [2, 122, 25, 155], [118, 130, 172, 176], [75, 141, 126, 184], [56, 169, 69, 181], [163, 169, 201, 204], [12, 176, 31, 187], [80, 177, 94, 189], [58, 181, 67, 192], [95, 184, 131, 211], [201, 185, 256, 242], [11, 192, 39, 207], [0, 195, 5, 205], [65, 208, 94, 224], [149, 210, 165, 224], [165, 210, 181, 223], [25, 211, 50, 222], [143, 224, 159, 238], [124, 227, 135, 234], [107, 231, 122, 241], [170, 235, 196, 259], [126, 242, 146, 253], [212, 244, 232, 255], [150, 250, 178, 270], [240, 254, 256, 269], [211, 259, 230, 285], [229, 263, 254, 279], [181, 265, 203, 287], [243, 279, 255, 290], [216, 293, 234, 304], [0, 299, 4, 311], [235, 303, 249, 315], [11, 316, 25, 320], [236, 316, 252, 320]]"
3a22fe593d9606d4f137461dd6802fd3918f9fbf36f4a65292be69670365e2ca,"[[0, 0, 9, 46], [185, 0, 252, 29], [332, 0, 360, 10], [77, 29, 135, 95], [251, 71, 312, 144], [346, 77, 360, 119], [162, 93, 215, 170], [0, 134, 18, 189], [211, 146, 288, 239], [22, 161, 89, 221], [315, 166, 360, 212], [130, 186, 185, 251], [0, 233, 35, 303], [56, 233, 103, 297], [235, 243, 296, 285], [343, 258, 360, 318], [257, 298, 328, 344], [189, 316, 207, 331], [182, 328, 262, 360], [172, 333, 188, 348]]"
3a3fee427e6ef7dfd0d82681e2bcee2d054f80287aea7dfa3fa4447666f929b9,"[[14, 0, 34, 14], [44, 0, 80, 43], [229, 0, 242, 5], [134, 12, 152, 31], [91, 15, 110, 37], [156, 17, 176, 38], [228, 17, 247, 34], [2, 24, 18, 42], [31, 26, 49, 46], [109, 33, 128, 51], [14, 43, 33, 61], [213, 45, 224, 56], [172, 48, 189, 67], [148, 49, 166, 70], [32, 50, 87, 117], [234, 55, 251, 75], [120, 60, 142, 82], [4, 62, 22, 81], [197, 62, 212, 80], [43, 63, 63, 85], [89, 64, 111, 87], [214, 74, 231, 94], [160, 77, 202, 102], [136, 83, 157, 118], [79, 88, 142, 140], [236, 91, 256, 108], [0, 94, 23, 123], [197, 100, 216, 119], [156, 107, 165, 119], [235, 120, 254, 139], [52, 122, 71, 142], [175, 123, 196, 144], [0, 133, 9, 150], [207, 139, 230, 156], [117, 147, 134, 163], [51, 163, 72, 185], [22, 166, 38, 186], [171, 170, 194, 196], [116, 172, 133, 191], [234, 172, 253, 191], [21, 191, 36, 206], [64, 193, 79, 209], [0, 201, 4, 214], [11, 206, 32, 230], [136, 211, 153, 227], [50, 227, 70, 247], [0, 235, 5, 249], [149, 237, 168, 254]]"
3a508d2dc03db46e7f97a2a30eabb62ab2886f3cedfea303de8f6a42e50d20eb,"[[87, 21, 99, 34], [218, 36, 233, 50], [0, 38, 3, 49], [37, 42, 50, 55], [75, 76, 88, 90], [241, 111, 256, 131], [153, 121, 168, 136], [114, 130, 129, 144], [180, 145, 198, 166], [8, 155, 13, 160], [217, 160, 233, 177], [130, 177, 152, 195], [47, 182, 73, 202], [90, 197, 102, 215], [0, 231, 6, 242], [15, 235, 29, 249], [120, 238, 138, 256], [222, 245, 244, 256]]"
3ab9cab6212fabd723a2c5a1949c2ded19980398b56e6080978e796f45cbbc90,"[[4, 9, 20, 17], [7, 18, 19, 29], [4, 31, 15, 44], [88, 48, 105, 64], [157, 58, 164, 64], [85, 65, 100, 74], [124, 70, 140, 90], [214, 76, 226, 87], [196, 78, 211, 93], [95, 85, 106, 95], [248, 86, 256, 95], [121, 95, 129, 104], [243, 96, 255, 109], [146, 100, 156, 110], [93, 225, 110, 247], [116, 237, 127, 244], [111, 243, 123, 255], [38, 245, 50, 256]]"
3b0709483b1e86449cc355bb797e841117ba178c6ae1ed955384f4da6486aa20,"[[131, 0, 148, 23], [190, 0, 222, 32], [171, 43, 191, 66], [0, 72, 11, 86], [80, 80, 108, 134], [54, 83, 81, 127], [160, 93, 197, 119], [237, 164, 256, 180], [190, 165, 214, 181], [116, 183, 150, 227], [195, 201, 212, 210], [205, 206, 229, 219], [153, 247, 195, 271], [0, 264, 4, 283], [57, 293, 77, 320], [119, 315, 130, 320]]"
3b3f516ebc9a16cff287a5ffd3a1861a345a6d38bedbba74f1c0b0e0eac62afd,"[[155, 0, 173, 6], [206, 0, 245, 32], [178, 1, 205, 24], [117, 3, 141, 29], [184, 25, 208, 42], [165, 36, 182, 47], [213, 38, 238, 59], [187, 46, 208, 66], [161, 52, 185, 78], [240, 64, 256, 89], [67, 68, 129, 120], [197, 68, 220, 89], [122, 71, 144, 93], [168, 86, 192, 110], [44, 87, 74, 117], [229, 99, 249, 122], [54, 111, 93, 144], [2, 114, 29, 143], [133, 115, 167, 132], [46, 142, 69, 159], [20, 143, 44, 168], [181, 143, 208, 172], [163, 147, 173, 157], [135, 150, 161, 173], [92, 160, 130, 208], [135, 185, 159, 210], [234, 186, 256, 214], [203, 196, 224, 216], [28, 205, 48, 225], [202, 215, 218, 231], [44, 218, 61, 237], [213, 224, 232, 244], [248, 225, 256, 250], [139, 231, 168, 256], [15, 233, 27, 249], [209, 250, 229, 256]]"
3b75fc03a1d12b29bd2870eb1f6fdb44174dbd1118dfc11c31f127bd87bd27ef,"[[225, 5, 240, 23], [195, 55, 207, 68], [26, 56, 40, 64], [165, 131, 178, 149], [104, 135, 116, 149], [189, 135, 203, 155], [113, 232, 129, 244], [205, 245, 216, 256]]"
3b957237bc1e09740b58a414282393d3a91dde996b061e7061f4198fb03dab2e,"[[0, 0, 17, 20], [40, 0, 54, 12], [250, 0, 256, 9], [55, 14, 68, 29], [35, 17, 48, 31], [127, 18, 150, 40], [65, 26, 86, 46], [104, 57, 125, 76], [53, 72, 77, 93], [177, 80, 192, 95], [221, 100, 233, 111], [55, 123, 60, 130], [206, 131, 214, 138], [131, 154, 159, 172], [150, 171, 179, 213], [195, 209, 214, 224], [184, 241, 200, 255], [246, 241, 256, 251], [15, 245, 34, 256], [224, 247, 244, 256]]"
3bf7873f11823f4b64422f49c8248dd95c0d01f9ae9075ae3d233bbb21a3d875,"[[131, 8, 142, 22], [83, 18, 92, 25], [105, 20, 113, 28], [0, 24, 13, 34], [94, 24, 103, 35], [168, 38, 178, 47], [95, 40, 100, 45], [102, 44, 110, 52], [128, 49, 137, 56], [64, 59, 73, 70], [12, 87, 22, 95], [7, 98, 16, 108], [0, 106, 4, 118], [8, 109, 13, 114], [68, 109, 78, 118], [95, 112, 109, 121], [13, 119, 25, 130], [155, 119, 168, 127], [74, 122, 84, 129], [91, 127, 100, 138], [80, 130, 90, 140], [48, 133, 60, 140], [113, 138, 125, 151], [147, 140, 157, 149], [51, 142, 61, 152], [5, 144, 17, 154], [26, 149, 36, 159], [41, 152, 50, 165], [207, 153, 218, 162], [67, 161, 78, 176], [170, 165, 179, 175], [0, 168, 3, 179], [95, 170, 104, 180], [153, 170, 163, 180], [49, 172, 60, 183], [122, 178, 135, 188], [6, 183, 15, 196], [61, 187, 73, 197], [200, 193, 211, 204], [70, 194, 76, 204], [0, 195, 4, 203], [28, 200, 39, 208], [62, 206, 70, 214], [15, 210, 25, 220], [109, 210, 119, 221], [26, 217, 37, 228], [0, 218, 10, 229], [85, 219, 94, 226], [47, 222, 63, 235], [74, 224, 81, 232], [110, 225, 120, 235], [80, 227, 95, 239], [13, 235, 25, 243], [138, 241, 149, 251], [28, 242, 37, 249], [55, 242, 66, 250], [93, 243, 104, 251], [160, 243, 168, 251], [112, 245, 123, 256], [0, 246, 9, 256], [167, 249, 174, 256], [236, 252, 249, 256]]"
3bfa8b3b01fd24a28477f103063d17368a7398b27331e020f3a0ef59bf68c940,"[[87, 0, 99, 15], [92, 0, 131, 58], [121, 0, 139, 17], [147, 0, 166, 28], [185, 0, 218, 10], [242, 0, 256, 7], [0, 7, 4, 23], [40, 10, 55, 30], [10, 13, 23, 28], [57, 13, 77, 36], [78, 20, 99, 37], [175, 23, 193, 30], [214, 29, 219, 37], [0, 34, 6, 48], [194, 35, 211, 50], [58, 38, 77, 58], [184, 44, 198, 72], [4, 45, 94, 143], [248, 45, 256, 63], [144, 55, 163, 76], [139, 58, 187, 124], [210, 59, 236, 95], [98, 72, 112, 83], [0, 77, 3, 98], [82, 86, 104, 104], [188, 87, 198, 100], [239, 93, 256, 113], [203, 103, 215, 117], [235, 114, 246, 127], [166, 120, 189, 141], [250, 125, 255, 133], [0, 136, 32, 238], [230, 138, 236, 144], [243, 139, 255, 152], [176, 144, 232, 220], [227, 158, 231, 166], [162, 178, 171, 192], [234, 181, 242, 191], [251, 183, 256, 190], [183, 217, 215, 245], [233, 226, 247, 250], [157, 235, 173, 254], [0, 241, 33, 275], [186, 249, 222, 283], [241, 261, 252, 277], [5, 282, 47, 320], [186, 284, 217, 302], [193, 299, 217, 320], [50, 311, 55, 319], [10, 316, 20, 320]]"
3bfd6bb152310f93daa6f4e1867c10572946e874b3a30c9ba8e0fcdeb590300b,"[[133, 0, 151, 18], [234, 0, 251, 7], [213, 22, 236, 46], [43, 26, 63, 49], [0, 43, 6, 66], [248, 53, 256, 72], [215, 69, 232, 88], [4, 83, 18, 98], [0, 92, 4, 107], [242, 101, 256, 124], [230, 124, 253, 149], [17, 141, 43, 166], [53, 157, 77, 183], [94, 158, 118, 183], [248, 159, 256, 184], [132, 170, 147, 188], [173, 171, 189, 188], [13, 180, 43, 204], [58, 191, 81, 216], [0, 198, 10, 229], [15, 207, 43, 229], [240, 209, 256, 231], [214, 212, 228, 228], [96, 217, 121, 243], [63, 218, 92, 241], [152, 227, 172, 246], [246, 233, 256, 256], [28, 236, 58, 256], [1, 239, 14, 256], [209, 239, 232, 256], [173, 246, 193, 256], [74, 252, 89, 256]]"
3ca8181367fc1258a418f7bf5044533c83e02a59c1a96def043295c429c297a8,"[[311, 0, 342, 15], [0, 1, 62, 47], [92, 42, 152, 82], [32, 45, 83, 92], [235, 65, 284, 116], [138, 83, 208, 130], [0, 120, 63, 160], [222, 133, 285, 186], [61, 134, 134, 177], [0, 173, 59, 216], [88, 205, 182, 299], [193, 205, 247, 249], [265, 213, 320, 265], [8, 232, 74, 278], [175, 245, 253, 287], [269, 291, 360, 360], [67, 296, 127, 350], [0, 333, 30, 360]]"
3d0ca3498d97edebd28dbc7035eced40baa4af199af09cbb7251792accaa69fe,"[[34, 47, 54, 62], [40, 108, 55, 126], [132, 228, 148, 243]]"
3ebd2ab34ba86e515feb79ffdeb7fc303a074a98ba39949b905dbde3ff4b7ec0,"[[335, 0, 372, 24], [416, 0, 437, 11], [505, 0, 520, 38], [46, 4, 73, 37], [91, 31, 132, 63], [190, 34, 235, 57], [441, 34, 470, 56], [14, 42, 42, 77], [341, 42, 382, 67], [483, 53, 505, 86], [0, 59, 11, 92], [449, 59, 480, 88], [302, 70, 340, 100], [187, 72, 231, 93], [144, 76, 180, 106], [41, 90, 73, 124], [512, 94, 520, 124], [219, 96, 252, 118], [400, 97, 436, 123], [456, 98, 475, 130], [314, 112, 357, 143], [172, 123, 208, 146], [96, 137, 123, 166], [235, 140, 265, 168], [473, 140, 511, 170], [334, 153, 372, 178], [137, 155, 161, 183], [64, 164, 96, 185], [287, 164, 317, 193], [506, 169, 520, 195], [418, 172, 470, 194], [200, 173, 232, 202], [320, 201, 351, 230], [469, 205, 506, 250], [175, 211, 210, 241], [260, 213, 304, 235], [413, 217, 472, 268], [371, 233, 395, 267], [280, 242, 333, 275], [492, 250, 520, 277], [227, 254, 262, 280], [349, 255, 374, 291], [45, 259, 80, 289], [0, 270, 16, 297], [286, 276, 329, 300], [484, 282, 514, 308], [417, 286, 453, 313], [238, 301, 263, 335], [52, 303, 90, 359], [268, 313, 295, 341], [458, 327, 494, 350], [305, 333, 327, 371], [357, 333, 389, 357], [400, 333, 424, 364], [200, 360, 231, 383], [368, 365, 394, 389], [109, 366, 150, 429], [252, 366, 276, 399], [336, 368, 367, 402], [456, 368, 487, 405], [294, 379, 317, 413], [375, 393, 397, 419], [174, 395, 214, 416], [507, 399, 520, 433], [313, 404, 343, 431], [71, 412, 106, 447], [466, 413, 496, 445], [365, 423, 401, 454], [211, 433, 240, 463], [242, 443, 318, 508], [445, 443, 467, 473], [43, 444, 95, 482], [144, 448, 171, 477], [423, 449, 444, 477], [475, 455, 507, 482], [168, 456, 210, 514], [389, 456, 414, 491], [329, 470, 381, 509], [132, 476, 158, 506], [414, 479, 446, 512], [92, 483, 118, 515], [214, 489, 247, 511], [260, 502, 314, 546], [380, 502, 403, 534], [485, 506, 520, 556], [3, 529, 31, 559], [314, 536, 344, 567], [164, 543, 198, 565], [260, 549, 298, 574], [220, 555, 254, 576], [410, 555, 437, 588], [293, 560, 338, 634], [138, 563, 165, 592], [76, 568, 101, 610], [488, 570, 516, 597], [362, 573, 396, 601], [213, 577, 265, 631], [13, 583, 50, 627], [163, 586, 190, 624], [399, 600, 449, 665], [279, 621, 295, 643], [366, 623, 393, 658], [154, 629, 185, 664], [218, 629, 246, 666], [339, 639, 363, 674], [266, 641, 291, 663], [469, 644, 501, 672], [107, 646, 127, 680], [59, 648, 93, 689], [7, 653, 39, 685], [142, 662, 177, 696], [289, 662, 317, 696], [432, 677, 466, 696], [24, 684, 57, 696], [397, 684, 424, 696], [266, 692, 284, 696], [366, 692, 379, 696]]"
3f9fc8e63f87e8a56d3eaef7db26f1b6db874d19f12abd5a752821b78d47661e,"[[0, 0, 9, 11], [26, 0, 53, 28], [158, 0, 173, 4], [257, 0, 277, 6], [308, 0, 328, 19], [350, 0, 377, 28], [431, 0, 453, 6], [506, 0, 520, 12], [0, 19, 7, 30], [420, 29, 469, 101], [206, 34, 230, 62], [60, 37, 83, 81], [346, 39, 376, 73], [476, 39, 513, 107], [306, 43, 341, 85], [13, 55, 46, 83], [260, 61, 281, 99], [115, 68, 144, 92], [160, 77, 191, 116], [19, 101, 45, 146], [287, 103, 314, 134], [110, 104, 142, 129], [379, 104, 406, 133], [336, 109, 365, 146], [61, 114, 91, 151], [442, 117, 486, 183], [315, 125, 339, 161], [213, 127, 234, 163], [162, 132, 193, 158], [270, 138, 299, 166], [233, 143, 263, 172], [122, 145, 157, 175], [74, 160, 109, 191], [412, 165, 436, 201], [354, 171, 384, 198], [283, 174, 328, 221], [198, 175, 251, 215], [489, 182, 520, 207], [331, 197, 359, 232], [168, 199, 211, 256], [448, 207, 505, 255], [402, 208, 443, 254], [107, 211, 144, 237], [246, 212, 301, 266], [0, 214, 5, 222], [43, 214, 76, 252], [499, 228, 520, 276], [0, 236, 11, 260], [239, 244, 263, 279], [390, 244, 417, 270], [124, 248, 154, 276], [345, 255, 379, 284], [162, 258, 200, 284], [283, 268, 330, 316], [431, 277, 464, 310], [104, 280, 133, 318], [64, 282, 94, 310], [200, 284, 232, 311], [479, 290, 520, 334], [72, 309, 102, 338], [31, 311, 54, 344], [425, 312, 460, 348], [141, 314, 182, 351], [256, 322, 291, 369], [365, 322, 392, 359], [467, 324, 498, 354], [305, 327, 363, 397], [170, 341, 223, 397], [33, 346, 88, 389], [416, 347, 445, 369], [108, 353, 133, 378], [507, 366, 520, 390], [437, 367, 484, 394], [123, 377, 167, 409], [378, 377, 421, 408], [0, 379, 16, 403], [246, 409, 271, 435], [350, 416, 391, 442], [156, 420, 197, 452], [471, 421, 513, 446], [14, 429, 68, 456], [215, 432, 241, 458], [89, 448, 125, 474], [400, 450, 438, 479], [265, 452, 303, 482], [439, 461, 476, 492], [188, 464, 235, 504], [143, 477, 173, 512], [352, 478, 384, 507], [84, 480, 120, 502], [277, 486, 313, 524], [32, 487, 65, 504], [238, 488, 263, 532], [511, 500, 520, 516], [404, 502, 439, 531], [76, 509, 99, 541], [115, 521, 148, 560], [269, 525, 335, 597], [432, 526, 477, 551], [6, 532, 48, 563], [61, 541, 87, 576], [513, 544, 520, 564], [248, 548, 277, 582], [365, 555, 389, 586], [181, 556, 208, 602], [288, 556, 341, 607], [44, 565, 90, 612], [135, 566, 172, 612], [443, 571, 474, 601], [409, 582, 436, 620], [491, 587, 520, 624], [5, 600, 24, 618], [368, 611, 403, 648], [212, 623, 242, 666], [12, 625, 34, 638], [306, 627, 325, 647], [240, 634, 285, 688], [397, 636, 462, 673], [28, 639, 51, 676], [502, 640, 520, 678], [128, 642, 159, 668], [291, 642, 313, 664], [56, 645, 92, 675], [329, 659, 354, 696], [0, 668, 8, 683], [105, 668, 132, 696], [152, 669, 178, 696], [479, 682, 492, 696], [29, 686, 57, 696], [457, 687, 469, 696], [278, 688, 297, 696]]"
40946065f7e4b6038599fbfd419f2a67e7635b6f89db3ed6c0d67c8801521af1,"[[0, 19, 9, 57], [245, 20, 256, 39], [206, 80, 235, 132], [143, 179, 228, 222], [79, 220, 214, 320], [246, 239, 256, 261], [236, 245, 245, 260], [187, 263, 226, 311], [17, 273, 76, 307], [250, 276, 256, 298], [205, 309, 239, 320], [13, 315, 35, 320]]"
40b00d701695d8ea5d59f95ac39e18004040c96d17fbc1a539317c674eca084b,"[[398, 0, 452, 22], [231, 14, 274, 56], [147, 20, 197, 65], [46, 77, 113, 166], [298, 188, 372, 316], [384, 194, 423, 234], [451, 226, 512, 274], [202, 317, 222, 340], [428, 374, 447, 399], [108, 393, 135, 422], [494, 446, 512, 505], [37, 479, 60, 502], [213, 503, 233, 521], [150, 506, 181, 539], [196, 542, 235, 584], [0, 544, 33, 601], [209, 598, 229, 624], [347, 602, 373, 630]]"
40bcdad218ac5f0885fc247d88fcad9f729f55c81c79d241a8f1559b6d8c0574,"[[92, 44, 105, 61], [23, 62, 39, 84], [205, 82, 222, 96], [154, 88, 176, 109], [38, 118, 53, 138], [77, 159, 93, 181], [202, 175, 216, 190], [33, 185, 50, 201], [135, 186, 152, 200], [93, 228, 112, 245], [251, 241, 256, 254]]"
4185b9369fc8bdcc7e7c68f2129b9a7442237cd0f836a4b6d13ef64bf0ef572a,"[[81, 0, 97, 11], [162, 0, 173, 5], [211, 9, 223, 21], [128, 10, 144, 25], [223, 23, 233, 37], [65, 29, 78, 41], [78, 37, 93, 48], [148, 39, 191, 63], [133, 53, 140, 60], [15, 60, 27, 76], [196, 78, 210, 90], [235, 78, 256, 96], [40, 97, 69, 123], [88, 122, 99, 136], [176, 122, 186, 136], [245, 126, 256, 136], [209, 128, 223, 139], [6, 130, 18, 147], [70, 133, 81, 144], [118, 136, 129, 149], [188, 147, 208, 164], [85, 148, 95, 161], [34, 151, 54, 163], [11, 153, 24, 167], [171, 153, 176, 159], [123, 157, 133, 175], [225, 167, 244, 185], [51, 184, 72, 211], [150, 190, 159, 205], [235, 190, 253, 202], [107, 191, 118, 214], [202, 203, 215, 213], [157, 206, 180, 227], [76, 209, 87, 224], [229, 213, 241, 226], [243, 224, 256, 236], [120, 225, 131, 240], [128, 237, 138, 251], [48, 245, 65, 256]]"
4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,"[[8, 2, 40, 38], [79, 17, 119, 77], [41, 45, 81, 103], [207, 50, 256, 100], [107, 93, 169, 155], [188, 150, 221, 189], [220, 150, 248, 183], [243, 209, 256, 235], [5, 238, 29, 294], [222, 257, 256, 291]]"
420f43d21dbaba42bf8c0995b3a2c85537876d594433770c6c6f3d6b779ec15f,"[[75, 0, 101, 9], [121, 0, 145, 8], [249, 8, 255, 41], [179, 11, 201, 37], [133, 21, 220, 78], [111, 42, 139, 69], [97, 85, 122, 105], [171, 94, 192, 119], [180, 95, 234, 145], [135, 98, 160, 149], [90, 106, 107, 124], [207, 142, 228, 158], [243, 144, 256, 164], [114, 146, 132, 159], [85, 150, 105, 174], [192, 154, 228, 189], [118, 160, 141, 181], [143, 167, 162, 187], [55, 178, 107, 233], [231, 186, 241, 200], [126, 192, 149, 213], [0, 195, 5, 222], [242, 197, 255, 218], [15, 199, 37, 223], [161, 211, 185, 233], [194, 225, 213, 241], [227, 237, 252, 261], [0, 239, 7, 259], [120, 249, 169, 278], [13, 250, 35, 264], [214, 264, 235, 288], [22, 266, 44, 286], [39, 281, 70, 299], [0, 285, 71, 320], [244, 310, 255, 320]]"
